5_M0,TASK BEGUN,1607018701.2817495
7_M2,TASK BEGUN,1607018702.292503
7_M2,TASK END,1607018704.2938824
9_M0,TASK BEGUN,1607018704.4952335
9_M1,TASK BEGUN,1607018704.4955852
5_M0,TASK END,1607018705.285811
10_M0,TASK BEGUN,1607018705.5560162
11_M1,TASK BEGUN,1607018706.4756703
11_M3,TASK BEGUN,1607018706.476029
9_M0,TASK END,1607018707.4978
9_M1,TASK END,1607018708.4978588
10_M0,TASK END,1607018708.5578682
14_M1,TASK BEGUN,1607018708.6589355
14_M2,TASK BEGUN,1607018708.6593223
14_M3,TASK BEGUN,1607018708.6606855
11_M1,TASK END,1607018709.477849
14_M3,TASK END,1607018709.6628656
16_M0,TASK BEGUN,1607018710.2553935
16_M1,TASK BEGUN,1607018710.2557948
11_M3,TASK END,1607018710.477847
14_M2,TASK END,1607018710.6617625
17_M1,TASK BEGUN,1607018711.1445367
17_M3,TASK BEGUN,1607018711.1448846
16_M0,TASK END,1607018711.2567408
14_M1,TASK END,1607018711.6618817
17_M1,TASK END,1607018712.1458194
17_M3,TASK END,1607018712.1458886
20_M0,TASK BEGUN,1607018713.2293084
20_M2,TASK BEGUN,1607018713.2296603
21_M2,TASK BEGUN,1607018713.459025
22_M0,TASK BEGUN,1607018714.075353
16_M1,TASK END,1607018714.2577724
21_M2,TASK END,1607018714.4603853
20_M2,TASK END,1607018715.2319925
24_M2,TASK BEGUN,1607018716.4506407
20_M0,TASK END,1607018717.2297947
22_M0,TASK END,1607018718.0778034
24_M2,TASK END,1607018720.4538207
0_M1,TASK BEGUN,1607018819.9234214
1_M1,TASK BEGUN,1607018820.5909944
0_M1,TASK END,1607018820.9253538
3_M0,TASK BEGUN,1607018821.904267
4_M0,TASK BEGUN,1607018823.9247923
6_M1,TASK BEGUN,1607018824.3497705
1_M1,TASK END,1607018824.5938666
3_M0,TASK END,1607018824.9058716
6_M1,TASK END,1607018825.3512464
4_M0,TASK END,1607018825.9257956
9_M0,TASK BEGUN,1607018827.9042547
9_M2,TASK BEGUN,1607018827.9046485
11_M0,TASK BEGUN,1607018828.6414337
12_M2,TASK BEGUN,1607018829.1873634
13_M0,TASK BEGUN,1607018829.3690398
11_M0,TASK END,1607018829.642828
12_M2,TASK END,1607018830.1888285
9_M2,TASK END,1607018830.9076602
9_M0,TASK END,1607018831.9078596
13_M0,TASK END,1607018832.369824
15_M0,TASK BEGUN,1607018835.518162
15_M0,TASK END,1607018836.519528
17_M0,TASK BEGUN,1607018837.938865
18_M0,TASK BEGUN,1607018839.116593
18_M1,TASK BEGUN,1607018839.1170092
18_M2,TASK BEGUN,1607018839.1172547
17_M0,TASK END,1607018839.9412825
18_M1,TASK END,1607018840.1177993
18_M0,TASK END,1607018842.11785
18_M2,TASK END,1607018843.1178875
18_R1,TASK BEGUN,1607018843.134494
19_M1,TASK BEGUN,1607018843.9757335
20_M1,TASK BEGUN,1607018844.7490392
20_M2,TASK BEGUN,1607018844.7493262
21_M3,TASK BEGUN,1607018844.8456352
21_M3,TASK END,1607018845.846988
22_M1,TASK BEGUN,1607018845.9456105
18_R1,TASK END,1607018846.137812
20_M1,TASK END,1607018846.749846
20_M2,TASK END,1607018847.7503233
22_M1,TASK END,1607018847.9479175
19_M1,TASK END,1607018847.9781291
24_M3,TASK BEGUN,1607018849.584766
24_M3,TASK END,1607018850.5858362
21_R0,TASK BEGUN,1607018857.7479956
21_R0,TASK END,1607018860.7498178
19_R1,TASK BEGUN,1607018863.8677042
19_R1,TASK END,1607018866.869813
16_R0,TASK BEGUN,1607018870.0266988
16_R1,TASK BEGUN,1607018870.0270076
16_R0,TASK END,1607018871.0280185
16_R1,TASK END,1607018874.0298285
9_R0,TASK BEGUN,1607018887.4785004
9_R0,TASK END,1607018891.4818738
8_R0,TASK BEGUN,1607018891.4930472
8_R0,TASK END,1607018893.495407
5_R1,TASK BEGUN,1607018900.6859674
5_R1,TASK END,1607018904.6898072
4_R0,TASK BEGUN,1607018908.7929497
4_R0,TASK END,1607018909.7938304
3_R1,TASK BEGUN,1607018909.8510175
3_R1,TASK END,1607018913.8537679
0_R0,TASK BEGUN,1607018921.0344992
0_R0,TASK END,1607018925.0378127
